date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:44	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-55ac60246562a-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/js/bootstrap.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/js/bootstrap.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:45	1879/1879	---M-Z	200	added ('OK')	application/javascript	etag:%22757-55ac63eef2db6-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/sidebar-nav/dist/sidebar-nav.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/sidebar-nav/dist/sidebar-nav.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:45	4475/4475	---M-Z	200	added ('OK')	application/javascript	etag:%22117b-55ac589d1022e-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/jquery.slimscroll.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/jquery.slimscroll.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:45	4237/4237	---M-Z	200	added ('OK')	application/javascript	etag:%22108d-55ac58a1c18b7-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/waves.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/waves.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:45	152514/152514	---M--	200	added ('OK')	image/jpeg	etag:%22253c2-55ac5ea56c4c5%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/small/vd2.jpg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/images/small/vd2.jpg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:46	17464/17464	---M-Z	200	added ('OK')	application/javascript	etag:%224438-55ac64a799c82-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/waypoints/lib/jquery.waypoints.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/waypoints/lib/jquery.waypoints.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:46	4144/4144	---M-Z	200	added ('OK')	application/javascript	etag:%221030-55ac5c2647fd9-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/counterup/jquery.counterup.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/counterup/jquery.counterup.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:47	36964/36964	---M-Z	200	added ('OK')	application/javascript	etag:%229064-55ac619c24649-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/chartist-js/dist/chartist.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/chartist-js/dist/chartist.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:47	6971/6971	---M-Z	200	added ('OK')	application/javascript	etag:%221b3b-55ac61a25b33d-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:48	43247/43247	---M-Z	200	added ('OK')	application/javascript	etag:%22a8ef-55ac5cdc48b81-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-sparkline/jquery.sparkline.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/jquery-sparkline/jquery.sparkline.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:48	3282/3282	---M-Z	200	added ('OK')	application/javascript	etag:%22cd2-55ac58933727f-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/custom.min.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/custom.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:49	2256/2256	---M-Z	200	added ('OK')	application/javascript	etag:%228d0-55ac58942bc89-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/dashboard1.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/dashboard1.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:49	12440/12440	---M-Z	200	added ('OK')	application/javascript	etag:%223098-55ac648834f85-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/toast-master/js/jquery.toast.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/toast-master/js/jquery.toast.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:49	1578/1578	---M-Z	200	added ('OK')	application/javascript	etag:%2262a-55ac5d70e42f5-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/styleswitcher/jQuery.style.switcher.js	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/styleswitcher/jQuery.style.switcher.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:50	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221d970-55ac6017a7b04-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
21:17:52	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-55ac68114e317%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:17:54	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%2214684-55ac6810619f5%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:17:56	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%2222af8-55ac680e2de7d%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:01	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-55ac6871de00d%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.eot?-fvbane	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:02	56108/56108	---M--	200	added ('OK')	application/x-font-woff	etag:%22db2c-55ac6875829d4%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.woff?-fvbane	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:02	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-55ac6871de00d%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themifyd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:02	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%2259430-55ac680eba879%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.svg?v=4.5.0	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:02	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-55ac687468e0b%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:03	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-55ac6861c6e3a%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?-i3a2kk	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:03	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-55ac6861c6e3a%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:04	26384/26384	---M--	200	added ('OK')	text/html	etag:%226710-55ac6866b4999%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:04	53444/53444	---M--	200	added ('OK')	application/x-font-woff	etag:%22d0c4-55ac6866af3a9%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:05	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-55ac68644b2c1%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:06	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-55ac6889f7a41%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:08	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-55ac6889f7a41%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfontd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:08	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%2230374-55ac68636b4bf%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.svg?-i3a2kk	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:08	44720/44720	---M--	200	added ('OK')	text/html	etag:%22aeb0-55ac688e70e5a%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff2	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:09	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-55ac6872e9176%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.svg?-fvbane	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:09	56468/56468	---M--	200	added ('OK')	application/x-font-woff	etag:%22dc94-55ac688c837df%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:10	99564/99564	---M--	200	added ('OK')	application/x-font-ttf	etag:%22184ec-55ac688c37521%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:10	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-55ac682c24828%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:11	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-55ac682c24828%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:11	7712/7712	---M--	200	added ('OK')	application/x-font-woff	etag:%221e20-55ac682e894c8%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.woff	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:12	16104/16104	---M--	200	added ('OK')	application/x-font-ttf	etag:%223ee8-55ac682d62610%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.ttf	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:12	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-55ac688a4546f%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.svg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:13	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-55ac682ed6b0e%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:13	34229/34229	---M--	200	added ('OK')	image/svg+xml	etag:%2285b5-55ac682cd3cd3%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.svg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:13	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-55ac682ed6b0e%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:13	12260/12260	---M--	200	added ('OK')	application/x-font-woff	etag:%222fe4-55ac68336df9e%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.woff	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:14	21284/21284	---M--	200	added ('OK')	application/x-font-ttf	etag:%225324-55ac6831dbe11%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.ttf	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:15	47869/47869	---M--	200	added ('OK')	image/svg+xml	etag:%22bafd-55ac683242e7e%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.svg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:15	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-55ac6834b2ae6%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:16	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-55ac6834b2ae6%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:16	5788/5788	---M--	200	added ('OK')	application/x-font-woff	etag:%22169c-55ac683a26e99%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:17	23480/23480	---M--	200	added ('OK')	application/x-font-ttf	etag:%225bb8-55ac68382770e%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:18	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-55ac683a289f1%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:18	49409/49409	---M--	200	added ('OK')	image/svg+xml	etag:%22c101-55ac683726d9d%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:19	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-55ac683a289f1%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot?	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:19	5704/5704	---M--	200	added ('OK')	application/x-font-woff	etag:%221648-55ac683dde527%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:20	15892/15892	---M--	200	added ('OK')	application/x-font-ttf	etag:%223e14-55ac683bc3c06%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
21:18:20	37104/37104	---M--	200	added ('OK')	image/svg+xml	etag:%2290f0-55ac683d7d27a%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	C:/xampp/htdocs/admin-template/admin-tem/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
